id,customer_id,order_date,amount,status
10564,280,2025-02-24,56.58,delivered
10565,93,2026-06-20,55.2,delivered
10566,501,2025-05-15,449.13,cancelled
10567,1968,2026-08-11,70.73,cancelled
10568,732,2024-12-21,85.13,pending
10569,1952,2025-11-08,375.53,delivered
10570,1505,2025-04-02,47.24,shipped
10571,569,2024-11-16,60.2,refunded
10572,203,2026-02-09,365.48,refunded
10573,1965,2025-07-06,31.48,shipped
10574,666,2026-05-27,218.93,pending
10575,1730,2025-02-13,270.12,refunded
10576,554,2025-09-26,274.48,cancelled
10577,1719,2025-08-25,42.9,pending
10578,1784,2025-11-14,27.87,refunded
10579,497,2026-08-11,339.95,shipped
10580,22,2026-08-07,236.8,cancelled
10581,370,2025-06-08,251.27,pending
10582,791,2025-11-30,225.19,refunded
10583,659,2025-10-31,361.1,cancelled
10584,1256,2024-11-05,283.83,shipped
10585,1616,2024-10-05,52.2,pending
10586,483,2026-04-24,224.55,cancelled
10587,1628,2025-05-12,279.5,refunded
10588,371,2026-07-29,122.28,cancelled
10589,933,2025-11-24,402.57,refunded
10590,1581,2026-03-13,41.9,delivered
10591,1818,2025-09-30,320.92,shipped
10592,832,2025-05-10,150.82,refunded
10593,690,2025-09-25,271.43,refunded
10594,1814,2025-08-25,121.83,shipped
10595,749,2025-08-29,454.39,shipped
10596,456,2025-10-13,244.89,shipped
10597,1966,2026-07-15,133.96,pending
10598,1554,2025-03-19,308.27,refunded
10599,1257,2026-01-17,408.13,pending
10600,1173,2026-02-19,378.99,refunded
10601,1982,2026-02-19,100.14,pending
10602,1765,2026-07-07,255.46,refunded
10603,878,2025-04-09,281.57,shipped
10604,70,2025-06-18,315.59,shipped
10605,409,2025-10-31,83.65,pending
10606,1052,2025-01-20,495.87,refunded
10607,1325,2025-06-08,152.74,pending
10608,125,2024-11-09,384.3,shipped
10609,1859,2025-10-03,12.12,shipped
10610,196,2026-08-16,293.17,delivered
10611,1295,2026-07-27,211.95,shipped
10612,409,2024-10-29,297.57,shipped
10613,1701,2025-11-07,302.43,refunded
10614,1180,2025-12-18,83.62,delivered
10615,96,2026-07-12,121.77,shipped
10616,1592,2024-11-07,82.67,shipped
10617,1712,2025-12-03,350.98,pending
10618,841,2026-02-07,411.68,delivered
10619,1671,2024-10-14,34.96,delivered
10620,188,2025-05-12,109.73,shipped
10621,750,2024-12-15,126.0,shipped
10622,1246,2025-11-30,428.72,shipped
10623,1504,2024-10-17,39.24,shipped
10624,1339,2024-10-22,412.39,shipped
10625,348,2025-10-17,299.42,pending
10626,1134,2026-01-12,88.37,shipped
10627,258,2025-06-12,450.49,delivered
10628,32,2026-02-16,151.89,refunded
10629,603,2025-07-11,346.37,delivered
10630,739,2025-07-20,307.91,pending
10631,439,2026-07-06,209.44,delivered
10632,651,2025-03-13,331.43,cancelled
10633,629,2025-03-14,244.75,cancelled
10634,759,2025-07-18,330.31,shipped
10635,973,2025-02-11,83.74,refunded
10636,1225,2026-08-17,33.35,shipped
10637,354,2024-10-30,221.15,pending
10638,315,2024-12-12,405.58,pending
10639,555,2026-03-26,247.73,cancelled
10640,1563,2025-05-29,489.71,delivered
10641,410,2025-02-01,241.16,delivered
10642,220,2026-01-03,236.39,refunded
10643,90,2025-12-07,485.56,refunded
10644,334,2025-09-04,316.69,pending
10645,1913,2025-09-01,62.84,cancelled
10646,589,2024-12-30,340.92,cancelled
10647,518,2026-09-12,244.4,pending
10648,1375,2025-08-18,420.6,cancelled
10649,1044,2026-08-31,490.16,delivered
10650,241,2024-10-18,291.11,cancelled
10651,696,2026-01-04,284.61,refunded
10652,911,2024-11-10,297.5,cancelled
10653,533,2026-01-14,444.58,delivered
10654,1712,2025-02-21,45.49,shipped
10655,1360,2026-07-30,244.78,cancelled
10656,88,2025-07-27,199.72,refunded
10657,1221,2026-02-26,184.1,delivered
10658,1608,2025-04-12,131.19,refunded
10659,1270,2025-01-02,227.19,delivered
10660,930,2025-05-16,410.52,cancelled
10661,1642,2025-07-09,352.1,shipped
10662,1141,2026-08-03,162.52,pending
10663,1420,2025-04-14,192.4,delivered
10664,761,2026-06-02,446.14,cancelled
10665,1573,2025-05-24,404.74,delivered
10666,1056,2025-02-21,298.85,refunded
10667,311,2024-11-23,183.56,pending
10668,1214,2026-07-08,331.53,delivered
10669,783,2026-07-05,366.77,delivered
10670,1989,2025-07-07,99.27,pending
10671,1038,2025-05-13,146.82,delivered
10672,452,2026-03-05,401.96,delivered
10673,1977,2025-04-08,120.61,delivered
10674,1561,2026-04-14,252.74,pending
10675,1420,2025-10-27,461.6,cancelled
10676,1108,2025-10-21,109.65,delivered
10677,1721,2025-11-14,224.74,cancelled
10678,248,2026-03-12,229.89,cancelled
10679,1526,2026-02-09,78.71,refunded
10680,620,2025-10-27,208.96,shipped
10681,1469,2025-02-20,377.87,pending
10682,1645,2026-07-16,273.53,shipped
10683,1463,2025-07-08,137.59,cancelled
10684,1668,2025-10-29,286.6,refunded
10685,1881,2025-02-12,430.55,cancelled
10686,783,2025-07-18,239.58,shipped
10687,125,2025-12-19,17.21,shipped
10688,1415,2026-06-02,62.79,shipped
10689,1238,2024-10-19,30.2,pending
10690,1631,2026-03-30,147.4,pending
10691,160,2026-05-10,226.17,delivered
10692,1879,2025-04-20,487.39,pending
10693,1635,2024-10-05,21.29,cancelled
10694,262,2026-06-18,160.58,shipped
10695,620,2025-01-03,160.28,pending
10696,722,2025-07-05,305.53,pending
10697,653,2025-12-31,36.71,shipped
10698,1659,2025-02-10,34.3,cancelled
10699,954,2025-11-04,93.87,refunded
10700,585,2025-06-29,301.42,delivered
10701,700,2025-06-22,427.22,shipped
10702,802,2024-09-17,442.85,refunded
10703,236,2026-07-28,234.47,refunded
10704,946,2026-02-11,498.14,pending
10705,1946,2025-11-07,263.5,delivered
10706,1985,2025-08-15,379.38,refunded
10707,1571,2025-12-28,186.11,delivered
10708,1066,2025-04-10,469.66,refunded
10709,267,2026-06-29,264.89,pending
10710,1820,2025-01-29,387.7,shipped
10711,1950,2025-08-23,172.96,refunded
10712,1855,2024-12-14,42.35,pending
10713,881,2025-09-26,179.4,cancelled
10714,717,2026-07-01,102.13,shipped
10715,356,2025-10-13,50.42,delivered
10716,284,2025-11-01,140.8,shipped
10717,1066,2025-06-28,248.59,pending
10718,1320,2025-11-30,27.22,shipped
10719,1997,2025-01-31,457.9,cancelled
10720,1148,2025-01-02,405.89,cancelled
10721,1087,2026-03-04,36.7,refunded
10722,942,2024-10-04,331.74,delivered
10723,1007,2025-01-08,32.43,shipped
10724,1216,2024-11-20,258.59,delivered
10725,1313,2024-10-10,202.29,refunded
10726,295,2025-09-14,371.5,refunded
10727,1621,2026-05-02,292.32,shipped
10728,255,2024-12-04,151.8,pending
10729,1253,2026-01-08,422.69,cancelled
10730,1659,2026-05-12,7.83,delivered
10731,503,2025-07-04,276.76,refunded
10732,664,2025-09-11,150.14,pending
10733,1058,2025-06-11,172.54,delivered
10734,258,2025-03-01,432.5,delivered
10735,363,2026-01-30,67.78,cancelled
10736,497,2026-03-31,208.87,pending
10737,1550,2024-09-23,346.69,cancelled
10738,655,2026-01-29,271.5,pending
10739,913,2025-10-13,480.53,shipped
10740,1112,2026-04-27,90.36,pending
10741,657,2025-09-01,397.86,refunded
10742,1939,2025-01-05,202.7,shipped
10743,1415,2026-07-15,347.91,delivered
10744,1042,2025-03-07,408.42,pending
10745,815,2024-10-24,366.8,delivered
10746,95,2026-06-13,341.27,delivered
10747,168,2025-11-18,184.57,shipped
10748,78,2024-09-16,247.37,cancelled
10749,1619,2026-09-09,72.35,refunded
10750,476,2025-04-22,103.84,pending
10751,166,2026-06-25,194.2,cancelled
10752,635,2025-05-04,114.38,refunded
10753,1474,2026-07-13,213.75,shipped
10754,1935,2025-04-05,57.28,refunded
10755,1970,2026-08-23,358.43,refunded
10756,1705,2026-07-28,494.55,delivered
10757,861,2025-10-06,462.36,refunded
10758,1805,2026-04-12,364.64,delivered
10759,1859,2026-01-14,481.19,refunded
10760,1889,2025-01-14,268.61,delivered
10761,1303,2026-04-18,102.18,shipped
10762,845,2026-06-16,487.83,refunded
10763,1039,2025-12-29,165.76,refunded
10764,678,2025-12-30,48.12,delivered
10765,1449,2026-06-30,21.48,refunded
10766,1486,2026-08-05,452.34,pending
10767,29,2026-03-24,7.49,cancelled
10768,1224,2025-04-11,362.12,refunded
10769,1250,2024-11-06,82.4,pending
10770,138,2026-03-20,440.55,shipped
10771,1698,2025-10-02,450.88,pending
10772,1507,2025-05-28,383.5,delivered
10773,238,2026-06-16,367.74,pending
10774,1335,2026-02-10,123.74,cancelled
10775,20,2026-03-10,492.78,cancelled
10776,1526,2026-05-27,397.4,delivered
10777,1253,2024-12-28,53.1,delivered
10778,846,2024-11-03,87.12,refunded
10779,1374,2025-12-23,301.61,delivered
10780,1875,2025-01-15,449.32,cancelled
10781,1376,2024-10-30,278.69,shipped
10782,746,2025-12-13,475.75,delivered
10783,558,2025-08-13,345.47,pending
10784,1870,2024-12-20,494.15,shipped
10785,42,2025-10-22,213.8,delivered
10786,1434,2026-06-19,7.74,refunded
10787,29,2025-08-31,58.78,delivered
10788,434,2024-09-18,326.69,delivered
10789,912,2024-11-16,114.35,delivered
10790,247,2025-05-06,437.29,cancelled
10791,1639,2024-11-25,360.19,delivered
10792,1680,2024-10-10,222.3,pending
10793,1964,2025-01-30,336.67,shipped
10794,939,2024-09-20,482.13,cancelled
10795,873,2024-10-19,474.87,delivered
10796,19,2024-12-20,211.3,delivered
10797,1576,2025-07-21,283.58,refunded
10798,1900,2026-04-15,179.2,refunded
10799,1202,2024-11-23,34.51,shipped
10800,1626,2025-11-26,39.54,refunded
10801,1812,2025-07-26,463.5,refunded
10802,398,2024-12-28,122.69,cancelled
10803,1134,2026-08-11,436.45,pending
10804,1122,2025-02-04,156.4,pending
10805,174,2026-05-28,28.39,cancelled
10806,822,2025-04-13,11.31,refunded
10807,191,2025-06-17,197.3,shipped
10808,290,2025-07-12,445.23,delivered
10809,535,2025-02-05,488.57,delivered
10810,1727,2025-11-05,485.44,cancelled
10811,1037,2025-09-27,296.55,refunded
10812,339,2025-09-02,120.32,cancelled
10813,89,2025-08-05,443.36,cancelled
10814,374,2026-09-02,323.77,refunded
10815,1008,2025-11-16,294.54,refunded
10816,1613,2025-07-19,442.7,delivered
10817,1717,2026-01-11,20.48,cancelled
10818,287,2025-09-23,123.49,pending
10819,1071,2025-03-07,177.21,shipped
10820,1806,2025-02-17,46.76,refunded
10821,1678,2026-08-10,269.53,shipped
10822,1868,2026-08-24,354.61,cancelled
10823,1599,2026-02-18,20.17,refunded
10824,1015,2025-03-20,472.7,refunded
10825,1566,2026-02-07,280.9,shipped
10826,498,2026-03-31,409.24,pending
10827,1383,2026-04-24,469.58,refunded
10828,1252,2026-02-06,53.17,shipped
10829,128,2025-07-30,184.91,delivered
10830,1765,2025-02-03,185.13,cancelled
10831,1816,2026-06-08,303.48,delivered
10832,1702,2025-06-27,163.8,cancelled
10833,1006,2024-12-01,313.36,cancelled
10834,1807,2024-11-30,482.29,refunded
10835,763,2024-11-21,440.53,pending
10836,1330,2026-07-25,91.34,pending
10837,648,2025-03-13,133.58,cancelled
10838,299,2025-12-25,434.8,shipped
10839,465,2026-08-08,400.25,cancelled
10840,203,2025-04-11,115.37,delivered
10841,880,2026-07-08,277.94,cancelled
10842,1013,2024-11-10,496.11,delivered
10843,385,2025-11-21,371.61,shipped
10844,1436,2024-09-26,109.26,delivered
10845,1835,2026-08-22,199.1,delivered
10846,1755,2026-04-02,90.74,pending
10847,1292,2025-09-02,314.43,pending
10848,157,2026-03-27,76.61,delivered
10849,746,2025-12-28,378.21,cancelled
10850,481,2025-06-10,32.99,delivered
10851,1020,2026-04-20,47.92,shipped
10852,842,2025-03-16,137.76,shipped
10853,1867,2025-10-15,341.94,delivered
10854,1437,2026-08-10,173.59,pending
10855,762,2025-11-15,392.52,refunded
10856,1233,2024-11-13,154.75,refunded
10857,271,2025-05-23,138.52,pending
10858,821,2024-12-02,44.27,shipped
10859,1008,2026-06-15,472.35,cancelled
10860,222,2024-11-17,168.49,shipped
10861,1974,2026-03-01,219.72,pending
10862,836,2026-01-21,454.89,cancelled
10863,1319,2024-11-16,54.23,pending
10864,1646,2024-12-18,302.71,refunded
10865,938,2026-08-06,218.81,cancelled
10866,1737,2025-09-29,170.13,cancelled
10867,163,2024-12-22,391.24,delivered
10868,1668,2026-06-28,370.14,pending
10869,1178,2024-12-24,109.26,refunded
10870,1555,2025-02-03,302.4,cancelled
10871,1852,2026-01-06,271.82,shipped
10872,311,2025-10-30,444.0,pending
10873,1181,2026-04-23,202.28,delivered
10874,1869,2025-10-08,288.53,refunded
10875,736,2025-05-05,337.84,cancelled
10876,1907,2026-06-14,462.55,refunded
10877,1404,2025-11-21,46.34,refunded
10878,87,2026-02-04,288.76,refunded
10879,1966,2026-08-03,69.8,shipped
10880,1725,2024-10-05,385.8,pending
10881,1136,2026-02-12,355.58,shipped
10882,1492,2026-08-25,423.25,cancelled
10883,693,2025-07-14,330.47,cancelled
10884,1204,2025-06-22,400.32,shipped
10885,65,2025-11-22,480.41,refunded
10886,1698,2026-09-01,88.57,delivered
10887,16,2026-07-04,160.36,cancelled
10888,1977,2025-05-08,386.48,cancelled
10889,69,2024-12-06,218.99,shipped
10890,1374,2025-12-01,474.79,refunded
10891,1031,2026-02-15,369.98,delivered
10892,1822,2025-10-18,320.85,pending
10893,831,2026-09-10,188.66,delivered
10894,1212,2024-10-31,148.37,pending
10895,781,2025-10-05,467.48,pending
10896,710,2025-01-26,436.56,shipped
10897,1317,2026-01-20,314.72,refunded
10898,1944,2026-04-07,11.27,pending
10899,1063,2025-02-14,324.18,delivered
10900,552,2026-05-04,302.94,pending
10901,18,2025-11-27,38.4,delivered
10902,321,2025-01-13,499.71,delivered
10903,405,2026-02-03,432.2,shipped
10904,1380,2026-08-01,7.6,delivered
10905,1811,2026-08-26,242.36,delivered
10906,385,2025-03-29,344.81,pending
10907,253,2024-10-26,347.59,delivered
10908,1166,2025-12-19,29.18,delivered
10909,1855,2025-09-10,361.84,delivered
10910,1191,2025-08-15,88.69,pending
10911,619,2026-06-28,214.56,delivered
10912,853,2026-05-06,314.31,shipped
10913,731,2024-12-04,164.75,refunded
10914,1048,2025-09-03,99.63,pending
10915,1828,2024-11-08,267.78,cancelled
10916,1515,2025-01-08,119.77,refunded
10917,1890,2026-05-19,174.66,cancelled
10918,1153,2026-06-30,30.51,cancelled
10919,839,2025-06-03,80.33,refunded
10920,1152,2026-09-10,119.4,shipped
10921,581,2025-07-25,441.54,cancelled
10922,424,2024-10-03,434.6,pending
10923,107,2025-12-15,113.48,delivered
10924,1686,2025-12-31,245.25,cancelled
10925,384,2025-12-01,98.52,refunded
10926,1583,2026-05-28,202.9,shipped
10927,1575,2025-09-26,403.69,delivered
10928,557,2024-12-04,70.47,shipped
10929,1331,2025-03-03,14.21,refunded
10930,1747,2025-07-29,16.91,refunded
10931,1048,2025-09-14,166.63,refunded
10932,1000,2025-02-08,196.75,delivered
10933,1607,2026-04-27,215.3,delivered
10934,357,2025-09-17,194.29,delivered
10935,966,2025-04-29,397.54,shipped
10936,1924,2024-10-21,223.52,delivered
10937,316,2025-09-08,173.91,refunded
10938,1330,2025-06-20,187.19,refunded
10939,1158,2025-09-22,396.6,pending
10940,1828,2025-09-15,210.74,cancelled
10941,1939,2026-06-24,445.54,cancelled
10942,1453,2026-06-04,169.52,shipped
10943,1824,2024-09-29,388.56,delivered
10944,1175,2024-12-25,413.57,refunded
10945,940,2025-08-23,475.49,cancelled
10946,1733,2025-10-30,401.4,pending
10947,349,2025-08-09,399.96,pending
10948,490,2025-08-21,396.53,delivered
10949,145,2026-08-30,170.4,refunded
10950,698,2025-08-24,301.17,delivered
10951,1874,2024-12-20,140.8,pending
10952,372,2026-05-10,48.15,refunded
10953,1254,2026-07-25,35.51,delivered
10954,431,2026-06-23,223.79,cancelled
10955,938,2026-03-10,150.32,cancelled
10956,1352,2026-09-13,151.76,shipped
10957,1365,2026-04-13,426.5,delivered
10958,80,2025-02-19,291.97,shipped
10959,989,2026-06-10,198.74,shipped
10960,217,2025-12-03,56.88,cancelled
10961,1475,2026-03-23,370.94,cancelled
10962,170,2026-04-14,273.5,cancelled
10963,1726,2025-11-10,447.35,cancelled
10964,1233,2025-03-15,287.9,pending
10965,262,2025-10-27,306.17,cancelled
10966,1968,2026-05-17,57.91,cancelled
10967,1074,2025-11-14,186.86,shipped
10968,967,2026-03-21,226.73,pending
10969,1307,2025-02-05,329.3,delivered
10970,707,2024-11-25,305.56,refunded
10971,1383,2025-11-23,476.94,cancelled
10972,1513,2026-08-13,52.49,pending
10973,505,2025-09-02,24.13,refunded
10974,1390,2026-08-21,438.15,pending
10975,48,2026-02-13,108.44,delivered
10976,1768,2025-01-17,257.65,delivered
10977,753,2026-02-16,78.56,pending
10978,6,2025-06-13,342.89,shipped
10979,1374,2025-09-16,279.26,delivered
10980,1554,2025-12-08,283.57,cancelled
10981,1118,2026-01-03,316.94,delivered
10982,224,2025-05-27,391.49,cancelled
10983,1214,2025-08-05,373.87,refunded
10984,45,2025-09-20,285.38,cancelled
10985,835,2024-12-16,361.93,refunded
10986,1176,2025-07-06,89.96,shipped
10987,404,2025-04-27,202.83,pending
10988,1419,2025-08-23,296.12,cancelled
10989,977,2024-11-16,444.86,shipped
10990,124,2025-02-13,278.55,delivered
10991,225,2026-07-28,282.78,delivered
10992,928,2025-04-01,44.58,refunded
10993,1171,2025-02-08,276.51,refunded
10994,515,2025-10-11,498.68,cancelled
10995,1546,2025-03-15,87.34,cancelled
10996,1222,2025-10-20,51.8,cancelled
10997,1094,2025-05-30,184.8,shipped
10998,175,2025-01-13,329.87,cancelled
10999,438,2024-11-13,432.16,refunded
11000,177,2025-06-04,478.0,delivered
11001,1715,2025-02-02,212.81,pending
11002,1516,2026-08-01,308.13,delivered
11003,1424,2024-12-11,203.27,refunded
11004,1840,2026-02-10,179.1,shipped
11005,1638,2025-10-19,361.66,refunded
11006,153,2025-02-04,7.64,refunded
11007,1059,2026-05-27,387.63,refunded
11008,1696,2026-04-25,406.15,delivered
11009,1244,2026-01-14,233.18,delivered
11010,1971,2025-10-05,112.37,shipped
11011,1955,2026-08-08,437.91,cancelled
11012,964,2026-06-08,38.5,cancelled
11013,237,2024-12-17,308.67,refunded
11014,1253,2024-11-29,114.9,refunded
11015,1283,2026-08-21,260.78,cancelled
11016,1088,2025-10-09,267.78,refunded
11017,1015,2026-04-10,408.35,shipped
11018,1693,2025-09-10,163.88,shipped
11019,890,2026-03-11,473.43,shipped
11020,416,2026-03-04,192.53,shipped
11021,957,2024-11-28,344.81,refunded
11022,1396,2025-11-01,482.56,shipped
11023,416,2026-05-09,383.53,pending
11024,1601,2025-02-04,472.85,pending
11025,1091,2025-05-17,154.63,pending
11026,1180,2025-06-16,122.44,shipped
11027,92,2026-08-28,498.98,cancelled
11028,922,2026-04-01,426.15,refunded
11029,956,2024-12-02,344.25,delivered
11030,642,2026-06-10,433.82,cancelled
11031,1676,2026-07-20,267.33,refunded
11032,473,2025-11-04,415.9,cancelled
11033,594,2024-12-10,191.29,pending
11034,1659,2026-02-18,101.87,delivered
11035,835,2025-12-21,90.92,refunded
11036,1005,2026-06-16,431.28,cancelled
11037,1598,2024-10-22,41.16,delivered
11038,1997,2025-09-08,66.7,pending
11039,98,2026-08-18,265.3,shipped
11040,452,2024-11-16,85.75,cancelled
11041,1853,2025-12-03,335.32,delivered
11042,696,2025-01-20,425.81,cancelled
11043,1367,2025-11-30,478.48,shipped
11044,1342,2026-07-28,81.65,shipped
11045,415,2025-09-07,210.28,cancelled
11046,1048,2025-10-16,132.11,shipped
11047,76,2026-05-06,224.53,cancelled
11048,211,2024-12-28,109.88,cancelled
11049,1090,2025-07-12,293.32,shipped
11050,412,2025-10-31,394.91,cancelled
11051,1521,2026-02-14,430.33,delivered
11052,1356,2025-05-01,433.69,shipped
11053,909,2025-03-13,310.46,delivered
11054,1126,2026-05-13,338.12,cancelled
11055,815,2024-11-23,293.66,cancelled
11056,1709,2026-02-06,18.65,shipped
11057,1492,2025-12-11,263.81,shipped
11058,1269,2024-12-17,337.44,refunded
11059,124,2025-11-18,245.19,pending
11060,1822,2025-05-24,463.91,delivered
11061,771,2025-03-08,441.89,delivered
11062,303,2025-06-15,265.91,refunded
11063,1053,2025-06-09,493.65,shipped
11064,1828,2024-11-01,77.84,delivered
11065,122,2024-12-29,113.64,pending
11066,513,2024-10-02,345.32,refunded
11067,1756,2026-03-14,310.68,cancelled
11068,481,2024-11-17,108.13,shipped
11069,1374,2026-09-10,496.53,refunded
11070,8,2025-11-18,128.83,delivered
11071,1029,2025-12-01,217.43,refunded
11072,1852,2025-04-17,326.89,delivered
11073,1828,2025-08-25,46.91,cancelled
11074,340,2025-08-26,430.45,shipped
11075,1650,2025-11-09,460.67,cancelled
11076,537,2026-02-25,177.88,cancelled
11077,435,2026-09-11,225.34,pending
11078,515,2025-11-28,278.51,delivered
11079,1354,2024-09-19,291.99,pending
11080,35,2024-11-14,89.74,pending
11081,1804,2024-10-21,377.86,pending
11082,57,2025-08-06,218.83,shipped
11083,1901,2025-06-17,315.0,shipped
11084,9,2025-05-18,11.76,shipped
11085,379,2026-03-05,414.2,pending
11086,363,2026-02-13,73.71,delivered
11087,735,2025-01-26,458.3,shipped
11088,1600,2025-11-18,261.9,shipped
11089,687,2026-08-26,288.83,shipped
11090,504,2025-09-29,74.69,delivered
11091,653,2026-01-21,405.83,cancelled
11092,1151,2026-05-03,249.78,cancelled
11093,1457,2025-02-09,32.2,shipped
11094,1710,2026-04-25,300.66,refunded
11095,1389,2026-08-10,5.7,pending
11096,11,2024-09-30,345.5,refunded
11097,415,2025-06-05,78.9,delivered
11098,1777,2026-04-14,334.43,pending
11099,936,2025-07-18,86.89,shipped
11100,1517,2025-02-10,252.5,pending
11101,1188,2024-11-29,168.6,refunded
11102,281,2025-11-27,455.87,pending
11103,828,2026-05-17,183.12,delivered
11104,274,2025-08-09,479.4,pending
11105,1343,2025-01-05,252.35,pending
11106,1491,2024-12-08,483.76,cancelled
11107,1312,2026-04-01,484.53,delivered
11108,276,2025-03-29,370.94,delivered
11109,616,2026-07-07,216.63,pending
11110,1198,2025-01-04,433.17,delivered
11111,930,2025-10-15,468.19,shipped
11112,243,2026-03-03,125.87,shipped
11113,710,2025-10-18,402.3,cancelled
11114,829,2024-11-25,70.75,shipped
11115,1786,2025-08-30,224.85,delivered
11116,1590,2026-09-04,120.82,cancelled
11117,1904,2025-07-02,80.97,pending
11118,236,2026-04-16,115.59,refunded
11119,313,2025-09-17,434.11,delivered
11120,1411,2026-05-18,29.19,shipped
11121,1560,2026-08-20,267.25,delivered
11122,1531,2025-09-25,140.58,delivered
11123,1554,2025-03-30,340.16,delivered
11124,33,2025-04-08,277.33,shipped
11125,1461,2026-08-06,493.94,refunded
11126,481,2025-03-09,183.95,pending
11127,166,2025-05-31,340.99,shipped
11128,974,2026-03-13,85.32,delivered
11129,339,2025-10-02,293.22,shipped
11130,593,2025-04-10,415.29,shipped
11131,352,2024-11-21,43.78,delivered
11132,986,2024-10-10,451.9,cancelled
11133,1781,2025-01-02,467.3,refunded
11134,783,2025-02-25,331.1,refunded
11135,1336,2024-09-28,353.85,pending
11136,1423,2026-05-31,331.5,cancelled
11137,1296,2025-07-30,125.62,refunded
11138,767,2025-05-26,241.14,shipped
11139,446,2026-01-04,329.5,pending
11140,893,2025-09-14,162.28,pending
11141,314,2026-08-21,391.16,pending
11142,1705,2025-07-31,125.21,cancelled
11143,926,2026-07-09,305.47,refunded
11144,1276,2025-04-13,130.19,refunded
11145,1425,2025-06-17,358.52,delivered
11146,256,2024-12-16,220.31,pending
11147,692,2025-11-20,263.82,shipped
11148,1591,2026-05-19,89.67,shipped
11149,480,2025-02-23,250.6,cancelled
11150,1772,2025-03-03,385.37,refunded
11151,1315,2026-07-30,126.26,delivered
11152,1440,2026-04-20,207.7,pending
11153,970,2025-12-29,180.83,delivered
11154,973,2026-07-26,168.71,cancelled
11155,1331,2025-10-20,200.48,refunded
11156,1341,2025-06-18,392.6,refunded
11157,1741,2025-06-27,490.7,delivered
11158,1814,2026-05-18,252.47,cancelled
11159,1930,2026-06-22,112.68,cancelled
11160,1486,2025-01-21,104.68,refunded
11161,552,2024-11-10,447.5,pending
11162,957,2025-11-06,183.68,pending
11163,1921,2026-02-05,315.47,cancelled
11164,1365,2025-07-18,116.4,cancelled
11165,1437,2025-01-25,103.86,refunded
11166,52,2025-01-06,402.41,delivered
11167,985,2026-08-13,49.61,refunded
11168,586,2026-06-28,103.19,refunded
11169,708,2024-12-10,147.84,cancelled
11170,936,2025-04-29,473.7,shipped
11171,418,2025-08-22,491.51,pending
11172,1270,2026-07-18,133.23,delivered
11173,535,2025-12-25,427.51,shipped
11174,1516,2026-09-05,160.95,pending
11175,873,2026-06-14,338.63,delivered
11176,1181,2025-08-19,276.77,refunded
11177,733,2026-04-09,286.29,refunded
11178,789,2024-10-17,140.64,shipped
11179,1645,2026-03-22,62.65,shipped
11180,1857,2026-03-25,38.13,refunded
11181,1697,2024-12-14,270.47,pending
11182,1997,2025-07-22,440.71,cancelled
11183,1186,2025-11-17,132.32,delivered
11184,48,2025-07-10,24.94,refunded
11185,1149,2025-01-24,245.85,refunded
11186,1628,2026-04-25,339.18,shipped
11187,1257,2026-06-25,277.26,pending
11188,1283,2026-04-10,370.74,refunded
11189,171,2025-08-07,297.22,shipped
11190,1468,2025-12-07,467.25,refunded
11191,1107,2025-11-24,369.7,refunded
11192,721,2026-04-14,182.28,shipped
11193,982,2025-09-13,243.6,pending
11194,731,2025-06-14,418.6,shipped
11195,1883,2025-08-21,470.68,pending
11196,1587,2026-01-22,309.48,shipped
11197,631,2026-07-02,247.54,cancelled
11198,1397,2025-05-04,307.0,delivered
11199,1783,2026-07-09,107.34,refunded
11200,1333,2025-09-01,481.56,delivered
11201,596,2025-05-12,33.13,delivered
11202,1167,2025-10-28,179.46,delivered
11203,515,2025-05-18,436.53,shipped
11204,439,2025-01-21,40.58,refunded
11205,201,2025-04-04,350.1,pending
11206,1698,2025-09-30,202.32,shipped
11207,1469,2025-05-25,245.9,cancelled
11208,156,2025-09-14,485.18,refunded
11209,967,2026-03-31,260.17,pending
11210,1723,2026-09-07,73.73,delivered
11211,736,2026-06-29,354.36,cancelled
11212,1182,2026-03-16,93.55,pending
11213,542,2024-12-29,162.66,shipped
11214,1903,2025-12-10,56.94,cancelled
11215,745,2026-06-29,87.27,pending
11216,1139,2025-12-08,39.87,shipped
11217,1313,2025-07-13,305.36,delivered
11218,785,2025-05-28,399.46,pending
11219,953,2026-03-14,246.17,shipped
11220,583,2024-12-22,124.64,shipped
11221,415,2025-10-19,84.42,cancelled
11222,699,2025-10-24,226.48,shipped
11223,988,2026-02-13,363.64,shipped
11224,1081,2025-08-26,462.82,shipped
11225,1312,2026-08-25,472.78,delivered
11226,407,2025-09-01,130.95,delivered
11227,1164,2025-12-25,493.68,pending
11228,717,2026-09-09,264.0,refunded
11229,1576,2025-03-20,356.86,refunded
11230,1792,2025-04-04,223.8,cancelled
11231,1286,2025-01-12,120.69,cancelled
11232,268,2025-03-26,282.52,shipped
11233,655,2026-01-16,306.18,shipped
11234,230,2026-05-19,214.73,shipped
11235,460,2025-09-11,345.81,shipped
11236,832,2026-07-11,141.26,shipped
11237,1687,2025-06-29,312.95,refunded
11238,760,2025-02-22,443.54,refunded
11239,1106,2026-06-15,355.19,delivered
11240,112,2025-12-05,355.11,refunded
11241,1721,2026-08-18,326.14,shipped
11242,1761,2025-01-12,170.95,delivered
11243,929,2024-09-30,136.8,refunded
